numeropol;freq_paiement;langue;type_prof;alimentation;type_territoire;utilisation;presence_alarme;marque_voiture;sexe;nbsin;exposition;cout;age;duree_permis
17944;mensuel;F;Technicien;Végétalien;Semi-urbain;Travail-occasionnel;non;CHRYSLER;F;0;0.747945205;0;37;16
17945;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;M;0;0.265753425;0;55;30
17946;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;M;2;0.997260274;5759.52;56;31
17947;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;HONDA;M;1;0.997260274;915.4;59;34
17948;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;HONDA;M;0;0.967123288;0;60;35
17949;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;HONDA;M;0;0.02739726;0;61;36
17950;annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;PEUGEOT;F;0;0.997260274;0;67;41
17951;annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;PEUGEOT;F;0;0.895890411;0;68;42
17952;annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;RENAULT;F;0;0.098630137;0;69;43
17953;mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;RENAULT;F;1;0.997260274;780.24;70;44
17954;mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;RENAULT;F;0;0.997260274;0;71;45
17955;mensuel;F;Infirmière;Carnivore;Rural;Travail-occasionnel;non;FORD;M;0;0.997260274;0;37;14
17956;mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;FORD;M;0;0.980821918;0;38;15
17957;mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;FORD;M;0;0.997260274;0;40;17
17958;mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;FORD;M;0;0.997260274;0;40;17
17959;annuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;non;HONDA;M;1;0.997260274;840.62;43;24
17960;annuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;non;HONDA;M;1;0.997260274;661.21;44;25
17961;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;HONDA;F;1;0.997260274;576.32;45;26
17962;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;HONDA;F;0;1;0;46;27
17963;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;HONDA;F;0;0.997260274;0;47;28
17964;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;HONDA;F;0;0.997260274;0;48;29
17965;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;HONDA;F;0;0.997260274;0;49;30
17966;mensuel;F;Ingénieur;Végétarien;Urbain;Travail-quotidien;oui;FORD;F;0;0.482191781;0;59;27
17967;mensuel;F;Ingénieur;Végétarien;Urbain;Travail-quotidien;oui;FORD;F;0;0.082191781;0;60;28
17968;mensuel;F;Ingénieur;Carnivore;Urbain;Travail-quotidien;oui;FORD;F;0;0.997260274;0;60;28
17969;mensuel;F;Ingénieur;Carnivore;Urbain;Travail-quotidien;oui;FORD;F;2;0.997260274;469.95;61;29
17970;mensuel;F;Ingénieur;Carnivore;Urbain;Travail-quotidien;oui;FORD;F;0;1;0;62;30
17971;mensuel;F;Ingénieur;Carnivore;Urbain;Travail-quotidien;oui;FORD;F;0;0.997260274;0;64;32
17972;mensuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;FORD;M;0;0.997260274;0;46;25
17973;mensuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;FORD;M;0;0.997260274;0;47;26
17974;mensuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;FORD;M;0;0.295890411;0;48;27
17975;mensuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;FORD;M;0;0.043835616;0;48;27
17976;mensuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;FORD;M;0;0.654794521;0;48;27
17977;mensuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;FORD;M;1;0.997260274;265.35;49;28
17978;mensuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;DAEWOO;M;0;0.55890411;0;50;29
17979;annuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;0;1;0;46;25
17980;annuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;0;0.997260274;0;47;26
17981;annuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;1;0.268493151;1590.65;48;27
17982;annuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;0;0.726027397;0;48;27
17983;annuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;1;0.997260274;251.6;49;28
17984;mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;VOLKSWAGEN;M;0;0.997260274;0;70;29
17985;mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;VOLKSWAGEN;M;0;0.997260274;0;71;30
17986;mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;VOLKSWAGEN;M;0;0.75890411;0;72;31
17987;mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;VOLKSWAGEN;M;0;0.238356164;0;72;31
17988;mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;VOLKSWAGEN;M;0;0.997260274;0;73;32
17989;mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;VOLKSWAGEN;M;0;0.997260274;0;74;33
17990;mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;VOLKSWAGEN;M;0;0.997260274;0;75;34
17991;annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;GM;F;0;0.997260274;0;59;30
17992;annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;GM;F;0;0.997260274;0;60;31
17993;annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;GM;F;0;0.997260274;0;62;33
17994;annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;GM;F;1;0.997260274;20323.29;63;34
17995;annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;GM;F;0;0.997260274;0;64;35
17996;annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;GM;F;0;1;0;65;36
17997;annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;FORD;M;0;0.997260274;0;62;23
17998;annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;FORD;M;0;0.287671233;0;63;24
17999;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;RENAULT;F;1;0.476712329;349.73;46;24
18000;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;RENAULT;F;0;0.517808219;0;46;24
18001;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;RENAULT;F;1;0.690410959;305.96;47;25
18002;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;RENAULT;F;0;0.304109589;0;47;25
18003;mensuel;F;Avocat;Carnivore;Rural;Travail-occasionnel;non;VOLKSWAGEN;F;1;0.37260274;2277.39;30;6
18004;mensuel;F;Avocat;Carnivore;Rural;Travail-occasionnel;non;NISSAN;F;2;0.621917808;1434.18;30;6
18005;mensuel;F;Avocat;Carnivore;Rural;Travail-occasionnel;non;NISSAN;F;0;0.542465753;0;31;7
18006;mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;non;NISSAN;F;0;0.452054795;0;31;7
18007;mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;non;NISSAN;F;0;0.997260274;0;32;8
18008;mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;non;NISSAN;F;1;1;1752.14;33;9
18009;mensuel;F;Avocat;Végétarien;Semi-urbain;Travail-occasionnel;non;NISSAN;F;0;0.997260274;0;34;10
18010;mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;non;NISSAN;F;0;0.369863014;0;35;11
18011;mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;non;NISSAN;F;0;0.624657534;0;35;11
18012;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;GM;F;0;0.701369863;0;36;14
18013;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;GM;F;0;0.293150685;0;36;14
18014;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;0;0.997260274;0;36;12
18015;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;1;1;143.75;37;13
18016;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;0;0.065753425;0;38;14
18017;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;PEUGEOT;F;0;0.997260274;0;40;16
18018;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;PEUGEOT;F;0;1;0;41;17
18019;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;VOLKSWAGEN;M;1;0.895890411;682.29;36;17
18020;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;NISSAN;F;0;0.997260274;0;42;8
18021;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;NISSAN;F;1;0.997260274;226.93;44;10
18022;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;NISSAN;F;0;0.997260274;0;45;11
18023;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;NISSAN;F;0;0.997260274;0;46;12
18024;mensuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;MAZDA;M;1;0.487671233;110.24;34;9
18025;mensuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;MAZDA;M;0;0.046575342;0;34;9
18026;mensuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;MAZDA;M;0;1;0;36;11
18027;mensuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;MAZDA;M;0;0.997260274;0;37;12
18028;mensuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;MAZDA;M;0;0.997260274;0;38;13
18029;mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;MAZDA;M;0;0.997260274;0;39;14
18030;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;VOLKSWAGEN;M;0;0.997260274;0;35;15
18031;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;VOLKSWAGEN;M;0;0.446575342;0;36;16
18032;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;VOLKSWAGEN;M;0;0.550684932;0;36;16
18033;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;VOLKSWAGEN;M;0;0.997260274;0;37;17
18034;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;VOLKSWAGEN;M;0;0.997260274;0;38;18
18035;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;VOLKSWAGEN;M;0;0.997260274;0;39;19
18036;mensuel;A;Informaticien;Carnivore;Urbain;Loisir;non;HONDA;M;0;0.997260274;0;50;29
18037;mensuel;A;Informaticien;Carnivore;Urbain;Loisir;non;HONDA;M;0;0.997260274;0;51;30
18038;mensuel;A;Informaticien;Carnivore;Urbain;Loisir;non;HONDA;M;1;0.309589041;2319.62;52;31
18039;mensuel;A;Informaticien;Carnivore;Urbain;Loisir;non;HONDA;M;0;0.364383562;0;52;31
18040;mensuel;A;Informaticien;Carnivore;Urbain;Loisir;non;HONDA;M;0;0.320547945;0;52;31
18041;mensuel;A;Informaticien;Carnivore;Urbain;Loisir;non;HONDA;M;0;0.997260274;0;53;32
18042;mensuel;A;Informaticien;Carnivore;Urbain;Loisir;non;HONDA;M;0;0.312328767;0;55;34
18043;mensuel;A;Informaticien;Carnivore;Urbain;Loisir;non;HONDA;M;1;0.682191781;1000.81;55;34
18044;mensuel;A;Informaticien;Carnivore;Urbain;Loisir;non;HONDA;M;0;1;0;56;35
18045;mensuel;A;Avocat;Carnivore;Urbain;Travail-occasionnel;oui;HONDA;F;0;0.019178082;0;50;30
18046;mensuel;A;Avocat;Carnivore;Urbain;Travail-occasionnel;non;HONDA;F;0;0.002739726;0;50;30
18047;mensuel;A;Avocat;Carnivore;Urbain;Travail-occasionnel;non;HONDA;F;2;0.731506849;1463.7;51;31
18048;mensuel;A;Avocat;Carnivore;Urbain;Travail-occasionnel;non;HONDA;F;0;0.263013699;0;51;31
18049;mensuel;A;Avocat;Carnivore;Urbain;Travail-occasionnel;non;HONDA;F;1;1;123.9;52;32
18050;mensuel;A;Avocat;Carnivore;Urbain;Travail-occasionnel;non;HONDA;F;0;0.282191781;0;54;34
18051;mensuel;A;Avocat;Carnivore;Urbain;Travail-occasionnel;non;HONDA;F;0;0.712328767;0;54;34
18052;mensuel;A;Avocat;Carnivore;Urbain;Travail-occasionnel;non;HONDA;F;0;0.997260274;0;55;35
18053;mensuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;non;TOYOTA;M;0;0.997260274;0;49;29
18054;mensuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;non;TOYOTA;M;1;1;126.61;50;30
18055;mensuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;non;TOYOTA;M;0;0.739726027;0;51;31
18056;mensuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;non;RENAULT;M;0;0.002739726;0;52;32
18057;mensuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;non;RENAULT;M;0;0.249315068;0;52;32
18058;mensuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;non;RENAULT;M;1;0.997260274;4275.47;52;32
18059;mensuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;non;RENAULT;M;1;0.997260274;164.58;53;33
18060;mensuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;oui;TOYOTA;F;1;1;209.31;41;22
18061;mensuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;oui;RENAULT;F;0;0.997260274;0;44;25
18062;mensuel;F;Avocat;Végétarien;Urbain;Travail-occasionnel;non;RENAULT;F;0;0.997260274;0;45;20
18063;mensuel;F;Avocat;Carnivore;Urbain;Travail-occasionnel;non;RENAULT;F;0;0.665753425;0;46;21
18064;mensuel;F;Avocat;Carnivore;Urbain;Travail-occasionnel;non;RENAULT;F;0;1;0;47;22
18065;mensuel;F;Avocat;Carnivore;Urbain;Travail-occasionnel;non;RENAULT;F;1;0.997260274;287.71;48;23
18066;mensuel;F;Avocat;Carnivore;Urbain;Travail-occasionnel;non;RENAULT;F;0;0.997260274;0;49;24
18067;mensuel;F;Avocat;Carnivore;Urbain;Travail-occasionnel;non;RENAULT;F;1;0.997260274;1139.31;50;25
18068;mensuel;F;Avocat;Carnivore;Urbain;Travail-occasionnel;non;RENAULT;F;0;1;0;51;26
18069;mensuel;F;Avocat;Carnivore;Urbain;Travail-occasionnel;non;AUDI;M;0;0.745205479;0;54;31
18070;mensuel;F;Avocat;Carnivore;Urbain;Travail-occasionnel;non;AUDI;M;0;0.997260274;0;54;31
18071;mensuel;F;Avocat;Carnivore;Urbain;Travail-occasionnel;non;AUDI;M;0;0.997260274;0;56;33
18072;mensuel;F;Avocat;Carnivore;Urbain;Travail-occasionnel;non;AUDI;M;1;0.997260274;1169.71;57;34
18073;mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;oui;NISSAN;M;0;0.093150685;0;38;26
18074;mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;AUDI;M;0;0.246575342;0;38;26
18075;mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;AUDI;M;0;0.997260274;0;39;27
18076;mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;AUDI;M;0;0.997260274;0;41;29
18077;mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;AUDI;M;0;0.336986301;0;42;30
18078;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;AUDI;F;0;0.147945205;0;39;25
18079;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;AUDI;F;0;0.506849315;0;39;25
18080;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;AUDI;F;0;0.997260274;0;40;26
18081;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;RENAULT;F;0;0.997260274;0;38;19
18082;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;GM;M;1;0.873972603;2664.02;42;30
18083;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;GM;M;0;0.997260274;0;43;31
18084;mensuel;F;Avocat;Végétarien;Semi-urbain;Loisir;non;RENAULT;F;0;0.997260274;0;41;23
18085;mensuel;F;Avocat;Carnivore;Semi-urbain;Loisir;non;RENAULT;F;0;0.997260274;0;42;24
18086;mensuel;F;Avocat;Carnivore;Semi-urbain;Loisir;non;RENAULT;F;0;1;0;43;25
18087;mensuel;F;Avocat;Carnivore;Semi-urbain;Loisir;non;RENAULT;F;0;0.273972603;0;44;26
18088;mensuel;F;Avocat;Carnivore;Semi-urbain;Loisir;non;RENAULT;F;1;0.720547945;1638.99;44;26
18089;mensuel;F;Avocat;Carnivore;Semi-urbain;Loisir;non;RENAULT;F;1;0.734246575;715.52;45;27
18090;mensuel;F;Avocat;Carnivore;Semi-urbain;Loisir;non;RENAULT;F;0;0.167123288;0;46;28
18091;mensuel;F;Professeur;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;M;1;0.997260274;1153.14;43;23
18092;mensuel;F;Professeur;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;M;0;0.997260274;0;44;24
18093;mensuel;F;Professeur;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;M;0;1;0;45;25
18094;mensuel;F;Professeur;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;M;0;0.652054795;0;46;26
18095;mensuel;F;Professeur;Carnivore;Semi-urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;0;0.342465753;0;46;26
18096;mensuel;F;Professeur;Carnivore;Semi-urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;2;0.997260274;1585.99;47;27
18097;mensuel;F;Professeur;Carnivore;Semi-urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;0;0.997260274;0;48;28
18098;annuel;A;Médecin;Végétarien;Urbain;Travail-quotidien;oui;FORD;F;0;0.997260274;0;60;28
18099;annuel;A;Médecin;Carnivore;Urbain;Travail-quotidien;oui;RENAULT;F;0;1;0;63;31
18100;annuel;A;Médecin;Carnivore;Urbain;Travail-quotidien;oui;RENAULT;F;0;0.997260274;0;65;33
18101;mensuel;F;Médecin;Végétarien;Semi-urbain;Travail-occasionnel;oui;HONDA;F;0;0.989041096;0;27;8
18102;mensuel;F;Médecin;Végétarien;Semi-urbain;Travail-occasionnel;oui;HONDA;F;0;0.923287671;0;28;9
18103;mensuel;F;Médecin;Végétarien;Semi-urbain;Travail-occasionnel;non;FIAT;F;0;0.052054795;0;29;10
18104;mensuel;F;Ingénieur;Végétarien;Urbain;Travail-quotidien;oui;RENAULT;F;0;0.997260274;0;65;5
18105;mensuel;F;Ingénieur;Végétarien;Urbain;Travail-quotidien;oui;RENAULT;F;0;0.194520548;0;66;6
18106;mensuel;F;Ingénieur;Végétarien;Urbain;Travail-quotidien;non;RENAULT;F;0;1;0;67;7
18107;mensuel;F;Ingénieur;Végétarien;Urbain;Travail-quotidien;non;RENAULT;F;1;0.997260274;34622.64;68;8
18108;mensuel;F;Ingénieur;Végétarien;Urbain;Travail-quotidien;non;RENAULT;F;0;0.997260274;0;69;9
18109;mensuel;F;Ingénieur;Végétarien;Urbain;Travail-quotidien;non;RENAULT;F;0;0.997260274;0;70;10
18110;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;PEUGEOT;M;0;0.580821918;0;35;16
18111;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;BMW;M;0;0.282191781;0;35;16
18112;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;HONDA;M;0;0.794520548;0;36;17
18113;annuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;VOLKSWAGEN;M;0;0.183561644;0;30;10
18114;annuel;F;Informaticien;Carnivore;Semi-urbain;Travail-quotidien;non;RENAULT;M;0;0.997260274;0;40;17
18115;annuel;F;Informaticien;Carnivore;Semi-urbain;Travail-quotidien;non;RENAULT;M;0;0.865753425;0;41;18
18116;mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;MAZDA;F;0;0.002739726;0;64;30
18117;mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;MAZDA;F;0;0.991780822;0;64;30
18118;mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;MAZDA;F;0;0.997260274;0;65;31
18119;annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;oui;TOYOTA;M;0;0.997260274;0;72;30
18120;annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;oui;TOYOTA;M;0;0.997260274;0;73;31
18121;annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;DAIHATSU;M;0;0.506849315;0;75;33
18122;annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;DAIHATSU;M;0;0.997260274;0;75;33
18123;annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;DAIHATSU;M;0;0.997260274;0;76;34
18124;annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;DAIHATSU;M;0;0.071232877;0;77;35
18125;mensuel;F;Informaticien;Carnivore;Semi-urbain;Loisir;non;GM;F;0;0.142465753;0;44;22
18126;mensuel;F;Informaticien;Carnivore;Semi-urbain;Loisir;non;GM;F;2;0.997260274;267.66;45;23
18127;mensuel;F;Informaticien;Carnivore;Semi-urbain;Loisir;non;GM;F;0;0.997260274;0;46;24
18128;mensuel;F;Informaticien;Carnivore;Semi-urbain;Loisir;non;GM;F;0;0.997260274;0;48;26
18129;mensuel;F;Informaticien;Carnivore;Semi-urbain;Loisir;non;GM;F;0;0.997260274;0;49;27
18130;mensuel;F;Informaticien;Carnivore;Semi-urbain;Loisir;non;GM;F;0;0.024657534;0;50;28
18131;mensuel;F;Informaticien;Carnivore;Semi-urbain;Loisir;non;GM;F;0;0.969863014;0;50;28
18132;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;VOLKSWAGEN;M;1;0.550684932;259.22;29;8
18133;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;VOLKSWAGEN;M;0;0.443835616;0;29;8
18134;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;VOLKSWAGEN;M;0;0.997260274;0;30;9
18135;annuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;VOLKSWAGEN;M;0;0.128767123;0;31;10
18136;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;VOLKSWAGEN;M;0;0.997260274;0;32;11
18137;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;VOLKSWAGEN;M;0;0.454794521;0;33;12
18138;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;VOLKSWAGEN;M;1;0.997260274;155.3;34;13
18139;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;VOLKSWAGEN;M;0;1;0;35;14
18140;mensuel;F;Hockeyeur;Végétalien;Semi-urbain;Travail-quotidien;oui;NISSAN;F;0;0.997260274;0;43;20
18141;mensuel;F;Hockeyeur;Végétarien;Semi-urbain;Travail-quotidien;oui;NISSAN;F;0;0.997260274;0;44;21
18142;mensuel;F;Hockeyeur;Végétarien;Semi-urbain;Travail-quotidien;oui;NISSAN;F;0;0.997260274;0;45;22
18143;mensuel;F;Hockeyeur;Végétarien;Semi-urbain;Travail-quotidien;oui;NISSAN;F;0;0.997260274;0;47;24
18144;mensuel;F;Hockeyeur;Végétarien;Semi-urbain;Travail-quotidien;oui;NISSAN;F;0;0.997260274;0;48;25
18145;mensuel;F;Hockeyeur;Végétarien;Semi-urbain;Travail-quotidien;oui;NISSAN;F;0;0.997260274;0;49;26
18146;mensuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;oui;PEUGEOT;M;0;0.24109589;0;54;31
18147;mensuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;non;ALFA ROMEO;M;1;0.753424658;311.25;54;31
18148;mensuel;A;Professeur;Végétarien;Urbain;Travail-occasionnel;non;ALFA ROMEO;M;0;0.997260274;0;56;33
18149;mensuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;non;ALFA ROMEO;M;0;0.054794521;0;57;34
18150;mensuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;non;SKODA;M;0;0.747945205;0;57;34
18151;mensuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;non;SKODA;M;0;0.997260274;0;58;35
18152;mensuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;non;SKODA;M;0;1;0;59;36
18153;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;NISSAN;M;0;0.087671233;0;48;9
18154;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;NISSAN;M;0;0.997260274;0;49;10
18155;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;NISSAN;M;0;0.657534247;0;50;11
18156;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-quotidien;non;FORD;F;0;0.682191781;0;63;28
18157;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-quotidien;non;DAIHATSU;F;0;0.312328767;0;64;29
18158;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-quotidien;non;DAIHATSU;F;0;0.997260274;0;64;29
18159;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-quotidien;non;DAIHATSU;F;0;1;0;65;30
18160;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-quotidien;non;DAIHATSU;F;0;0.093150685;0;67;32
18161;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-quotidien;oui;GM;F;0;0.58630137;0;67;32
18162;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-quotidien;oui;GM;F;0;0.997260274;0;68;33
18163;mensuel;F;Informaticien;Végétarien;Urbain;Travail-occasionnel;oui;TOYOTA;F;0;0.071232877;0;37;9
18164;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;TOYOTA;M;1;0.997260274;171.77;37;17
18165;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;TOYOTA;M;1;0.726027397;938.65;38;18
18166;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;TOYOTA;M;0;0.271232877;0;39;19
